Alignment_name	Locus_type
SISRS_contig-7655000014.fasta	unannotated
SISRS_contig-1137000006.fasta	unannotated
SISRS_contig-6353000000.fasta	unannotated
SISRS_contig-15944000007.fasta	unannotated
SISRS_contig-12001000011.fasta	unannotated
SISRS_contig-9029000017.fasta	unannotated
SISRS_contig-5304000012.fasta	unannotated
SISRS_contig-4519000010.fasta	unannotated
SISRS_contig-325000010.fasta	unannotated
SISRS_contig-17846000013.fasta	unannotated
SISRS_contig-2783000007.fasta	unannotated
SISRS_contig-13494000018.fasta	unannotated
SISRS_contig-3594000002.fasta	unannotated
SISRS_contig-3155000015.fasta	unannotated
SISRS_contig-11347000001.fasta	unannotated
SISRS_contig-14237000005.fasta	unannotated
SISRS_contig-4919000001.fasta	unannotated
SISRS_contig-13873000011.fasta	unannotated
SISRS_contig-4181000011.fasta	unannotated
SISRS_contig-830000013.fasta	unannotated
SISRS_contig-11905000019.fasta	unannotated
SISRS_contig-2999000019.fasta	unannotated
SISRS_contig-4010000002.fasta	unannotated
SISRS_contig-13643000002.fasta	unannotated
SISRS_contig-1800000011.fasta	unannotated
SISRS_contig-13362000001.fasta	unannotated
SISRS_contig-17179000013.fasta	unannotated
SISRS_contig-8330000016.fasta	unannotated
SISRS_contig-1894000013.fasta	unannotated
SISRS_contig-13620000005.fasta	unannotated
SISRS_contig-14668000016.fasta	unannotated
SISRS_contig-4255000001.fasta	unannotated
SISRS_contig-5127000007.fasta	unannotated
SISRS_contig-10980000000.fasta	unannotated
SISRS_contig-11817000004.fasta	unannotated
SISRS_contig-1066000007.fasta	unannotated
